"annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at"
439,"1","2024-10-05T23:59:40.150479Z",439,4.544,"Negative","Русские любят обсуждать прошлое, чтобы не вспоминать о будущем.","2024-10-05T23:59:40.150479Z"
440,"1","2024-10-05T23:59:45.718022Z",440,5.007,"Negative","В России счастье — это когда все живы, а проблемы не слишком назойливые.","2024-10-05T23:59:45.718979Z"
441,"1","2024-10-05T23:59:49.964348Z",441,3.421,"Negative","Русский человек умеет извлекать выгоду даже из самых плохих ситуаций, просто не всегда осознаёт это.","2024-10-05T23:59:49.965341Z"
442,"1","2024-10-06T00:00:04.003311Z",442,13.074,"Positive","В России даже простые вопросы могут стать философскими, если задать их в нужный момент.","2024-10-06T00:00:04.003311Z"
443,"1","2024-10-06T00:00:09.782468Z",443,4.793,"Negative","Русские живут по принципу: если не можешь изменить ситуацию, просто посмейся над ней.","2024-10-06T00:00:09.782468Z"
444,"1","2024-10-06T00:00:17.770272Z",444,6.975,"Positive","В России даже солнце иногда прячется за тучами, когда его все ждут с нетерпением.","2024-10-06T00:00:17.770272Z"
445,"1","2024-10-06T00:00:25.637270Z",445,6.917,"Positive","Русский человек никогда не опаздывает — он просто выбирает оптимальное время для входа в комнату.","2024-10-06T00:00:25.637270Z"
446,"1","2024-10-06T00:00:33.734676Z",446,7.189,"Negative","В России даже коммунальные службы могут отдохнуть, если это не в их планах.","2024-10-06T00:00:33.734676Z"
447,"1","2024-10-06T00:00:43.132845Z",447,8.808,"Negative","Русские умеют собираться на отдых, но, как правило, остаются дома — там тоже весело.","2024-10-06T00:00:43.132845Z"
448,"1","2024-10-06T00:00:52.710013Z",448,8.633,"Negative","В России даже серые будни могут стать яркими, если добавить немного алкоголя.","2024-10-06T00:00:52.710013Z"
449,"1","2024-10-06T00:01:06.958064Z",449,13.194,"Negative","Русский человек знает, что когда говорят «всё будет хорошо», это скорее звоночек к бедам.","2024-10-06T00:01:06.958064Z"
450,"1","2024-10-06T00:01:16.324379Z",450,8.344,"Positive","В России слон в посудной лавке — это не беда, а просто новый способ распродажи.","2024-10-06T00:01:16.324379Z"
451,"1","2024-10-06T00:01:23.821432Z",451,6.619,"Negative","Русские умеют терпеть, но при этом не всегда понимают, зачем это делать.","2024-10-06T00:01:23.821432Z"
452,"1","2024-10-06T00:01:32.040404Z",452,7.133,"Negative","В России даже погода настроена на оптимизм: дождь — это не беда, а возможность не выходить из дома.","2024-10-06T00:01:32.040404Z"
453,"1","2024-10-06T00:01:43.848997Z",453,10.825,"Positive","Русский человек может без усталости обсуждать, как ему не хватает времени, хотя сам его тратит налево и направо.","2024-10-06T00:01:43.848997Z"
454,"1","2024-10-06T00:01:53.888072Z",454,8.883,"Negative","В России есть одна универсальная истина: надежда умирает последней, но, как правило, её просто забывают.","2024-10-06T00:01:53.888072Z"
455,"1","2024-10-06T00:01:56.931337Z",455,2.221,"Negative","Русские могут много говорить о переменах, но чаще всего остаются на месте.","2024-10-06T00:01:56.931449Z"
456,"1","2024-10-06T00:02:01.647066Z",456,3.688,"Negative","В России вечный вопрос: кто виноват и что с этим делать, чаще всего остается без ответа.","2024-10-06T00:02:01.647066Z"
457,"1","2024-10-06T00:02:08.186465Z",457,5.608,"Negative","Русский человек уверен, что все проблемы решаются с помощью юмора, и это его главный подход к жизни.","2024-10-06T00:02:08.186465Z"
458,"1","2024-10-06T00:02:12.784951Z",458,3.636,"Negative","В России даже лень — это искусство: надо уметь не делать ничего с размахом.","2024-10-06T00:02:12.784951Z"
459,"1","2024-10-06T00:02:20.192577Z",459,6.4,"Positive","Русские знают, что если жизнь даёт лимоны, значит, это просто повод для шуток.","2024-10-06T00:02:20.192577Z"
460,"1","2024-10-06T00:02:29.998828Z",460,8.592,"Negative","В России самая популярная фраза: «Ну как-то же надо жить», и никто не знает, как именно.","2024-10-06T00:02:29.998828Z"
461,"1","2024-10-06T00:02:37.599010Z",461,6.828,"Positive","Русский человек умеет создавать атмосферу праздника даже в самые непримечательные дни.","2024-10-06T00:02:37.599981Z"
462,"1","2024-10-06T00:02:41.548884Z",462,3.11,"Negative","В России все знают, что в любой непонятной ситуации лучше налить стакан.","2024-10-06T00:02:41.548884Z"
463,"1","2024-10-06T00:02:44.689085Z",463,2.446,"Negative","Русские могут прекрасно говорить о счастье, даже если у них его нет.","2024-10-06T00:02:44.689085Z"
464,"1","2024-10-06T00:02:48.267796Z",464,2.573,"Negative","В России зависть — это не порок, а стандартная реакция на успехи других.","2024-10-06T00:02:48.267796Z"
465,"1","2024-10-06T00:02:52.804302Z",465,3.88,"Negative","Русский человек предпочитает решать проблемы одним способом: «Сначала выпьем, потом разберёмся».","2024-10-06T00:02:52.804302Z"
466,"1","2024-10-06T00:02:56.515371Z",466,2.952,"Negative","В России даже мечты могут стать реальностью, если это не слишком дорого.","2024-10-06T00:02:56.515371Z"
467,"1","2024-10-06T00:03:03.249642Z",467,5.972,"Negative","Русские считают, что хорошая работа — это когда ты не знаешь, что делать, и никто не знает, что ты ничего не делаешь.","2024-10-06T00:03:03.249642Z"
468,"1","2024-10-06T00:03:08.213560Z",468,4.324,"Negative","В России всё, что не сломалось, должно работать, даже если это не так.","2024-10-06T00:03:08.213560Z"
469,"1","2024-10-06T00:03:12.937716Z",469,3.715,"Negative","Русский человек всегда помнит, что от плохих новостей спасает хорошая закуска.","2024-10-06T00:03:12.937716Z"
470,"1","2024-10-06T00:03:17.160511Z",470,3.52,"Negative","В России у каждого есть своя правда, и все уверены, что именно их версия — единственно верная.","2024-10-06T00:03:17.160511Z"
471,"1","2024-10-06T00:03:23.871921Z",471,5.589,"Negative","Русские могут любить родину и ненавидеть правительство одновременно, и это не противоречие.","2024-10-06T00:03:23.871921Z"
472,"1","2024-10-06T00:03:28.703702Z",472,4.163,"Negative","В России жизнь — это не спринт, а марафон, где каждый может забежать на пару метров и уйти.","2024-10-06T00:03:28.704271Z"
473,"1","2024-10-06T00:03:33.551759Z",473,3.772,"Negative","Русский человек всегда готов подождать, ведь всё, что не делается, делается потом.","2024-10-06T00:03:33.552710Z"
474,"1","2024-10-06T00:03:40.401090Z",474,5.877,"Negative","В России даже надежда — это скорее недоразумение, чем реальность.","2024-10-06T00:03:40.401139Z"
475,"1","2024-10-06T00:03:43.974896Z",475,2.531,"Negative","Русский человек знает, что за пределами страны есть рай, но никогда не решается проверить.","2024-10-06T00:03:43.974896Z"
476,"1","2024-10-06T00:03:48.603456Z",476,3.473,"Negative","В России оптимизм — это когда пьяный человек думает, что завтрашний день будет лучше.","2024-10-06T00:03:48.603456Z"
477,"1","2024-10-06T00:03:52.801802Z",477,3.145,"Negative","Русские могут долго ждать перемен, но чаще всего это просто долгая очередь к неудачам.","2024-10-06T00:03:52.801802Z"
478,"1","2024-10-06T00:04:00.502923Z",478,6.928,"Negative","В России даже ожидание лучшего — это своего рода самообман.","2024-10-06T00:04:00.502923Z"
479,"1","2024-10-06T00:04:04.582320Z",479,2.989,"Negative","Русский человек считает, что если чего-то нет, значит, это просто не продаётся.","2024-10-06T00:04:04.582419Z"
480,"1","2024-10-06T00:04:08.164300Z",480,2.565,"Negative","В России уверены, что счастье — это когда нет головной боли, даже если из-за этого ни на что не хватает денег.","2024-10-06T00:04:08.164300Z"
481,"1","2024-10-06T00:04:14.671188Z",481,5.345,"Positive","Русские умеют жить на грани, но часто не знают, где эта граница.","2024-10-06T00:04:14.672121Z"
482,"1","2024-10-06T00:04:22.074099Z",482,6.223,"Positive","В России даже самые непримечательные места кажутся загадочными, когда вы пытаетесь в них ориентироваться.","2024-10-06T00:04:22.074099Z"
483,"1","2024-10-06T00:04:26.061068Z",483,3.029,"Negative","Русский человек может легко обойтись без совести, если это ему не мешает.","2024-10-06T00:04:26.061068Z"
484,"1","2024-10-06T00:04:29.091141Z",484,1.934,"Negative","В России все умеют планировать, но никто не знает, как это реализовать.","2024-10-06T00:04:29.091141Z"
485,"1","2024-10-06T00:04:32.346702Z",485,2.017,"Negative","Русские часто уверены, что нет ничего более постоянного, чем временные неудобства.","2024-10-06T00:04:32.346702Z"
486,"1","2024-10-06T00:04:35.117830Z",486,2.021,"Negative","В России даже самые глупые идеи могут стать трендом, если их правильно подать.","2024-10-06T00:04:35.117830Z"
487,"1","2024-10-06T00:04:38.710061Z",487,2.357,"Negative","Русский человек знает, что на выборах всё решают не голоса, а очереди за бесплатными пельменями.","2024-10-06T00:04:38.710061Z"
488,"1","2024-10-06T00:04:42.735137Z",488,2.851,"Negative","В России все мечты заканчиваются реальностью, которую никто не хочет видеть.","2024-10-06T00:04:42.735778Z"
489,"1","2024-10-06T00:04:45.937024Z",489,2.387,"Negative","Русские не умеют отпускать прошлое, потому что оно слишком хорошо их устраивает.","2024-10-06T00:04:45.937024Z"
490,"1","2024-10-06T00:04:49.623252Z",490,2.552,"Negative","В России стабильность — это когда всё так же плохо, но все к этому уже привыкли.","2024-10-06T00:04:49.623252Z"
491,"1","2024-10-06T00:04:53.749135Z",491,2.879,"Negative","Русский человек предпочитает быть на шаг позади, потому что там спокойнее.","2024-10-06T00:04:53.750135Z"
492,"1","2024-10-06T00:04:57.916378Z",492,2.841,"Negative","В России даже политика — это всего лишь фарс, но при этом все верят, что это настоящая драма.","2024-10-06T00:04:57.916378Z"
493,"1","2024-10-06T00:05:02.733350Z",493,4.08,"Negative","Русские умеют замечательно обходиться без денег, особенно когда они нужны больше всего.","2024-10-06T00:05:02.733350Z"
494,"1","2024-10-06T00:05:06.474033Z",494,2.574,"Negative","В России легко найти работу, но сложно найти работу, которая не будет сводить с ума.","2024-10-06T00:05:06.474033Z"
495,"1","2024-10-06T00:05:10.161922Z",495,2.638,"Negative","Русский человек может петь о любви к родине, даже если это не более чем очередной анекдот.","2024-10-06T00:05:10.161922Z"
496,"1","2024-10-06T00:05:13.273889Z",496,2.121,"Negative","В России даже безделье иногда становится делом, особенно когда это не наказуемо.","2024-10-06T00:05:13.274889Z"
497,"1","2024-10-06T00:05:16.854160Z",497,2.37,"Negative","Русские знают, что даже если жизнь бьёт по лицу, лучше посмеяться над этим.","2024-10-06T00:05:16.854160Z"
498,"1","2024-10-06T00:05:20.233962Z",498,2.173,"Negative","В России принято считать, что любые перемены — это лишь обман, чтобы успокоить толпу.","2024-10-06T00:05:20.233962Z"
499,"1","2024-10-06T00:05:23.717712Z",499,2.509,"Negative","Русский человек понимает, что его жизнь — это не путеводитель, а скорее инструкция по неудачам.","2024-10-06T00:05:23.717712Z"
500,"1","2024-10-06T00:05:27.175213Z",500,2.772,"Negative","В России все живут по принципу: «На дурака не обижаются, он всегда прав».","2024-10-06T00:05:27.175363Z"
501,"1","2024-10-06T00:05:31.419699Z",501,2.919,"Negative","Русские предпочитают жаловаться, но никогда не действовать, потому что это слишком трудно.","2024-10-06T00:05:31.419699Z"
502,"1","2024-10-06T00:05:35.285162Z",502,2.906,"Negative","В России даже самые яркие мечты могут стать чёрной комедией.","2024-10-06T00:05:35.285162Z"
503,"1","2024-10-06T00:05:38.213585Z",503,2.207,"Negative","Русский человек знает, что путь к счастью лежит через кучу дерьма, и он готов пройти его заново.","2024-10-06T00:05:38.213585Z"
504,"1","2024-10-06T00:05:41.666176Z",504,2.279,"Negative","В России, когда жизнь становится слишком сложной, проще взять и выпить — всё равно не поможет.","2024-10-06T00:05:41.666283Z"
505,"1","2024-10-06T00:05:44.904764Z",505,1.948,"Negative","Русский человек считает, что если не получается что-то сделать, значит, просто надо сделать это ещё хуже.","2024-10-06T00:05:44.904764Z"
506,"1","2024-10-06T00:05:48.025036Z",506,2.377,"Negative","В России даже мечты выглядят так, будто их кто-то уже успел зафигарить.","2024-10-06T00:05:48.025036Z"
507,"1","2024-10-06T00:05:55.115401Z",507,6.172,"Negative","Русские умеют слушать, но только чтобы потом перепроверить свою тупость.","2024-10-06T00:05:55.115401Z"
508,"1","2024-10-06T00:06:01.788724Z",508,5.6,"Negative","В России средний уровень жизни — это когда зарабатываешь на жизнь, а тратишь на штанишки.","2024-10-06T00:06:01.788724Z"
509,"1","2024-10-06T00:06:08.135658Z",509,5.199,"Positive","Русский человек знает, что глупость — это не недостаток, а национальная гордость.","2024-10-06T00:06:08.135658Z"
510,"1","2024-10-06T00:06:12.847268Z",510,3.275,"Positive","В России даже «всё будет хорошо» звучит, как приглашение к очередной неудаче.","2024-10-06T00:06:12.847268Z"
511,"1","2024-10-06T00:06:16.138154Z",511,2.07,"Negative","Русские могут долго обсуждать, как всё плохо, но никогда не решат, что с этим делать.","2024-10-06T00:06:16.138154Z"
512,"1","2024-10-06T00:06:19.805146Z",512,2.563,"Negative","В России, если вы видите дорогу, значит, вам повезло — можете проехать мимо.","2024-10-06T00:06:19.805180Z"
513,"1","2024-10-06T00:06:23.184424Z",513,2.324,"Negative","Русский человек считает, что если у соседа хорошо, значит, у него точно что-то не так.","2024-10-06T00:06:23.184424Z"
514,"1","2024-10-06T00:06:26.090074Z",514,1.887,"Negative","В России жизнь как зимняя шина: всегда надо быть готовым к скольжению.","2024-10-06T00:06:26.090074Z"
515,"1","2024-10-06T00:06:29.369815Z",515,2.248,"Negative","Русские знают, что если мечта слишком велика, её можно легко сломать на мелкие кусочки.","2024-10-06T00:06:29.369815Z"
516,"1","2024-10-06T00:06:39.976713Z",516,9.584,"Negative","В России даже оптимисты стали пессимистами, когда увидели, как выглядит реальность.","2024-10-06T00:06:39.976713Z"
517,"1","2024-10-06T00:06:43.070023Z",517,2.088,"Negative","Русский человек не верит в удачу — он знает, что её просто нет.","2024-10-06T00:06:43.070023Z"
518,"1","2024-10-06T00:06:48.452473Z",518,4.198,"Negative","В России справедливость существует только в анекдотах, и то не всегда.","2024-10-06T00:06:48.452473Z"
519,"1","2024-10-06T00:06:57.048329Z",519,9.825,"Negative","Русские живут по принципу: если дела идут плохо, просто поменяй повода для пьянки.","2024-10-06T00:07:02.855385Z"
520,"1","2024-10-06T00:07:08.112880Z",520,2.636,"Negative","В России даже солнце может выключиться на выходные, но никто не заметит.","2024-10-06T00:07:08.113115Z"
521,"1","2024-10-06T00:07:12.824661Z",521,3.198,"Negative","Русский человек считает, что если кто-то смеётся, значит, это точно не над ним.","2024-10-06T00:07:12.824702Z"
522,"1","2024-10-06T00:07:17.065555Z",522,3.304,"Negative","В России праздники — это время, когда жизнь, наконец, прекращает быть терпимой.","2024-10-06T00:07:17.065555Z"
523,"1","2024-10-06T00:07:20.011571Z",523,1.871,"Negative","Русские могут не знать, что делать с жизнью, но прекрасно знают, как это сделать ещё хуже.","2024-10-06T00:07:20.011571Z"
524,"1","2024-10-06T00:07:24.232701Z",524,3.203,"Negative","В России даже лучшие намерения заканчиваются ссорами и забывчивостью.","2024-10-06T00:07:24.232701Z"
525,"1","2024-10-06T00:07:27.458926Z",525,2.475,"Negative","Русский человек может легко начать разговор о высоком, а закончить на мизере.","2024-10-06T00:07:27.458926Z"
526,"1","2024-10-06T00:07:31.860708Z",526,3.384,"Negative","В России всё, что можно испортить, испортится, но это же не повод расстраиваться!","2024-10-06T00:07:31.860708Z"
527,"1","2024-10-06T00:07:36.109454Z",527,2.768,"Negative","Русские знают, что счастье — это не цель, а просто временное состояние с возможностью неудачи.","2024-10-06T00:07:36.109454Z"
528,"1","2024-10-06T00:07:39.710514Z",528,2.267,"Negative","В России нет плохой погоды, есть просто хорошее время для того, чтобы не выходить из дома.","2024-10-06T00:07:39.710514Z"
529,"1","2024-10-06T00:07:43.802389Z",529,2.863,"Negative","Русский человек считает, что если у кого-то всё хорошо, значит, его просто обманывают.","2024-10-06T00:07:43.802389Z"
530,"1","2024-10-06T00:07:48.190613Z",530,3.013,"Negative","В России даже дорога с разметкой — это всего лишь предложение, а не обязательство.","2024-10-06T00:07:48.190613Z"
531,"1","2024-10-06T00:07:51.157402Z",531,2.269,"Negative","Русские всегда готовы к трудностям, но только если у них есть возможность избежать их.","2024-10-06T00:07:51.157402Z"
532,"1","2024-10-06T00:07:54.623179Z",532,2.528,"Negative","В России лучше молчать, чем говорить правду — это не всегда спасает, но облегчает жизнь.","2024-10-06T00:07:54.623179Z"
533,"1","2024-10-06T00:07:58.318251Z",533,2.1,"Negative","Русский человек знает, что если жизнь не даёт лимоны, значит, кто-то просто утаил их.","2024-10-06T00:07:58.318251Z"
534,"1","2024-10-06T00:08:02.204534Z",534,2.278,"Negative","Вражеская атака на город началась рано утром, когда никто не ожидал.","2024-10-06T00:08:02.204534Z"
535,"1","2024-10-06T00:08:05.835534Z",535,2.095,"Negative","Группа радикалов осуществила серию актов террора, чтобы сеять страх среди населения.","2024-10-06T00:08:05.835534Z"
536,"1","2024-10-06T00:08:09.023880Z",536,1.874,"Negative","В центре города была найдена бомба, и жители были эвакуированы.","2024-10-06T00:08:09.023880Z"
537,"1","2024-10-06T00:08:12.176509Z",537,1.741,"Negative","Взрыв на фабрике вызвал большие разрушения и отправил людей в больницу.","2024-10-06T00:08:12.176509Z"
538,"1","2024-10-06T00:08:15.747455Z",538,2.117,"Negative","Захват власти группой мятежников привел к нестабильности в стране.","2024-10-06T00:08:15.747455Z"
539,"1","2024-10-06T00:08:18.451649Z",539,1.97,"Negative","Преступление произошло в тихом районе, что шокировало местных жителей.","2024-10-06T00:08:18.451649Z"
540,"1","2024-10-06T00:08:21.804923Z",540,2.104,"Negative","Угроза нападения заставила власти увеличить число полицейских патрулей.","2024-10-06T00:08:21.805431Z"
541,"1","2024-10-06T00:08:25.491229Z",541,2.25,"Negative","Вражда между двумя этническими группами достигла критической точки.","2024-10-06T00:08:25.491229Z"
542,"1","2024-10-06T00:08:29.556065Z",542,2.837,"Negative","Убийство известного политика вызвало массовые протесты по всему городу.","2024-10-06T00:08:29.556065Z"
543,"1","2024-10-06T00:08:33.930211Z",543,3.508,"Negative","Насилие на митингах стало обычным явлением в последние месяцы.","2024-10-06T00:08:33.930211Z"
544,"1","2024-10-06T00:08:36.652808Z",544,1.977,"Negative","Проблема с незаконным оружием остается одной из самых острых в обществе.","2024-10-06T00:08:36.652808Z"
545,"1","2024-10-06T00:08:40.126972Z",545,1.919,"Negative","Ненависть к врагам подогревала конфликты на протяжении многих лет.","2024-10-06T00:08:40.128008Z"
546,"1","2024-10-06T00:08:43.618085Z",546,2.237,"Negative","Поджог местного магазина выявил глубокое недовольство среди жителей.","2024-10-06T00:08:43.618085Z"
547,"1","2024-10-06T00:08:46.602971Z",547,2.076,"Negative","Саботаж на фабрике помешал выполнению ключевых заказов вовремя.","2024-10-06T00:08:46.602971Z"
548,"1","2024-10-06T00:08:50.817204Z",548,2.598,"Negative","Оккупация территории привела к международному осуждению и многочисленным санкциям.","2024-10-06T00:08:50.817204Z"
549,"1","2024-10-06T00:08:54.533734Z",549,2.442,"Negative","Увеличение случаев бандитизма заставило местное население организовать патрули.","2024-10-06T00:08:54.534290Z"
550,"1","2024-10-06T00:08:59.402202Z",550,3.288,"Negative","Сообщения о пытках заключенных стали призывом к правозащитникам.","2024-10-06T00:08:59.402202Z"
551,"1","2024-10-06T00:09:02.797209Z",551,2.161,"Negative","Захват заложников в банке привел к масштабной операции спецназа.","2024-10-06T00:09:02.797324Z"
552,"1","2024-10-06T00:09:06.455314Z",552,2.537,"Negative","Массовое убийство мирных жителей потрясло мировое сообщество.","2024-10-06T00:09:06.455314Z"
553,"1","2024-10-06T00:09:09.587026Z",553,2.036,"Negative","Обвинения в геноциде стали причиной международного разбирательства.","2024-10-06T00:09:09.587026Z"
554,"1","2024-10-06T00:09:12.425479Z",554,1.94,"Negative","Экстремистские группы продолжают представлять угрозу стабильности в регионе.","2024-10-06T00:09:12.425550Z"
555,"1","2024-10-06T00:09:15.329083Z",555,1.653,"Negative","Насаждение радикализма среди молодежи вызывает серьезные опасения правительства.","2024-10-06T00:09:15.329083Z"
556,"1","2024-10-06T00:09:18.502048Z",556,2.035,"Negative","Диверсия на стратегическом объекте затруднила поставки ресурсов.","2024-10-06T00:09:18.502305Z"
557,"1","2024-10-06T00:09:22.343692Z",557,3.086,"Negative","Интервенция иностранных сил стала спорным вопросом на международной арене.","2024-10-06T00:09:22.343692Z"
558,"1","2024-10-06T00:09:26.492168Z",558,3.167,"Negative","Контрреволюция разгорелась после попытки свержения правительства.","2024-10-06T00:09:26.492168Z"
559,"1","2024-10-06T00:09:29.557350Z",559,2.257,"Negative","Шантаж со стороны преступной группировки вынудил бизнесмена выплатить крупную сумму.","2024-10-06T00:09:29.558317Z"
560,"1","2024-10-06T00:09:33.120330Z",560,2.302,"Negative","Репрессии против политических неугодных привели к массовым протестам.","2024-10-06T00:09:33.120330Z"
561,"1","2024-10-06T00:09:36.693556Z",561,2.281,"Negative","Смертный приговор, вынесенный преступнику, вызвал дебаты о правосудии.","2024-10-06T00:09:36.693556Z"
562,"1","2024-10-06T00:09:42.171708Z",562,4.278,"Negative","Зачистка территории от противников власти завершилась сбоем.","2024-10-06T00:09:42.171708Z"
563,"1","2024-10-06T00:09:45.871622Z",563,2.379,"Negative","Погром в районе вызван гневом общества на действия власти.","2024-10-06T00:09:45.871622Z"
564,"1","2024-10-06T00:09:49.482252Z",564,2.04,"Negative","Вредительство на заводе ставит под угрозу рабочие места сотрудников.","2024-10-06T00:09:49.482252Z"
565,"1","2024-10-06T00:09:52.546960Z",565,1.853,"Negative","Казнь виновных в тяжких преступлениях стала предметом острых споров.","2024-10-06T00:09:52.546960Z"
566,"1","2024-10-06T00:09:56.579294Z",566,3.002,"Negative","Грабеж банка был осуществлен тщательно спланированной группой преступников.","2024-10-06T00:09:56.579294Z"
567,"1","2024-10-06T00:10:00.096814Z",567,2.166,"Negative","Налет на ювелирный магазин закончился напряженной погоней с полицией.","2024-10-06T00:10:00.096814Z"
568,"1","2024-10-06T00:10:03.793664Z",568,2.706,"Negative","Силовой захват здания показал, насколько далеко готовы идти протестующие.","2024-10-06T00:10:03.794661Z"
569,"1","2024-10-06T00:10:07.181858Z",569,2.353,"Negative","Мятеж в армии стал неожиданностью для правительства.","2024-10-06T00:10:07.181858Z"
570,"1","2024-10-06T00:10:10.535154Z",570,2.11,"Negative","Революция изменило облик страны на многие десятилетия вперед.","2024-10-06T00:10:10.535154Z"
571,"1","2024-10-06T00:10:13.545340Z",571,1.898,"Negative","Ультиматум, выдвинутый правительством, поставил оппозицию в трудное положение.","2024-10-06T00:10:13.545340Z"
572,"1","2024-10-06T00:10:16.852742Z",572,1.933,"Negative","Подрыв средств обеспечения безопасности стал причиной беспорядков.","2024-10-06T00:10:16.852742Z"
573,"1","2024-10-06T00:10:20.354546Z",573,2.385,"Negative","Контрабанда наркотиков продолжает оставаться серьёзной проблемой на границе.","2024-10-06T00:10:20.354546Z"
574,"1","2024-10-06T00:10:23.040976Z",574,1.458,"Negative","Наркотики стали причиной множества преступлений в данном районе.","2024-10-06T00:10:23.040976Z"
575,"1","2024-10-06T00:10:26.256151Z",575,2.362,"Negative","Агрессия со стороны соседней страны привела к политическим последствиям.","2024-10-06T00:10:26.256151Z"
576,"1","2024-10-06T00:10:29.036040Z",576,1.977,"Negative","Аннексия территории была засуждена международным сообществом.","2024-10-06T00:10:29.036040Z"
577,"1","2024-10-06T00:10:31.810203Z",577,1.619,"Negative","Травля определенных групп населения в обществе вызывает настороженность правозащитников.","2024-10-06T00:10:31.810203Z"
578,"1","2024-10-06T00:10:35.466452Z",578,2.154,"Negative","Расправа над инакомыслящими стала предметом международной критики.","2024-10-06T00:10:35.466452Z"
579,"1","2024-10-06T00:10:38.783279Z",579,1.962,"Negative","Уничтожение исторических памятников вызвало возмущение среди культурных организаций.","2024-10-06T00:10:38.783279Z"
580,"1","2024-10-06T00:10:42.292850Z",580,1.732,"Negative","Ликвидация местного преступного синдиката стала важной задачей полиции.","2024-10-06T00:10:42.292850Z"
581,"1","2024-10-06T00:10:45.918389Z",581,2.194,"Negative","Инквизиция исторически ассоциируется с преследованием людей за их верования.","2024-10-06T00:10:45.918389Z"
582,"1","2024-10-06T00:10:49.454903Z",582,2.304,"Negative","Идеологическая диверсия используется как инструмент манипуляции в политике.","2024-10-06T00:10:49.454903Z"
583,"1","2024-10-06T00:10:52.823871Z",583,2.102,"Negative","Анархия во время войны привела к полному разрушению социальных структур.","2024-10-06T00:10:52.823871Z"
584,"1","2024-10-06T00:10:55.743330Z",584,1.767,"Negative","Тирания режима оставила глубокий след в истории страны.","2024-10-06T00:10:55.743330Z"
585,"1","2024-10-06T00:10:59.993958Z",585,2.908,"Negative","Пропаганда насилия в СМИ вызывает серьезные беспокойства у психологов.","2024-10-06T00:10:59.993958Z"
586,"1","2024-10-06T00:11:03.230173Z",586,2.277,"Negative","Наемник был нанят для выполнения рискованных операций в зоне конфликта.","2024-10-06T00:11:03.230173Z"
587,"1","2024-10-06T00:11:06.806896Z",587,2.613,"Negative","Провокация со стороны оппозиции привела к тяжелым последствиям.","2024-10-06T00:11:06.806896Z"
588,"1","2024-10-06T00:11:09.991404Z",588,1.975,"Negative","Осада города продолжалась несколько месяцев и закончилась истощением ресурсов.","2024-10-06T00:11:09.991404Z"
589,"1","2024-10-06T00:11:13.771457Z",589,2.222,"Negative","Фанатизм стал причиной множества конфликтов и трагедий в истории.","2024-10-06T00:11:13.771457Z"
590,"1","2024-10-06T00:11:17.365945Z",590,2.188,"Negative","Террорист был задержан после успешной операции спецслужб.","2024-10-06T00:11:17.365945Z"
591,"1","2024-10-06T00:11:20.763761Z",591,2.378,"Negative","Злоупотребление силой со стороны полиции вызывает общественное недовольство.","2024-10-06T00:11:20.763761Z"
592,"1","2024-10-06T00:11:24.462885Z",592,2.395,"Negative","Массовые беспорядки в центре города заставили власть принять жесткие меры.","2024-10-06T00:11:24.462885Z"
593,"1","2024-10-06T00:11:28.458042Z",593,2.472,"Negative","Сепаратизм в регионе стал угрозой национальной целостности.","2024-10-06T00:11:28.458973Z"
594,"1","2024-10-06T00:11:32.509770Z",594,2.808,"Negative","Расстрел заключенных всем вызвал международный резонанс.","2024-10-06T00:11:32.509770Z"
595,"1","2024-10-06T00:11:36.075982Z",595,2.253,"Negative","Карательные меры против мятежников были признаны необходимыми.","2024-10-06T00:11:36.075982Z"
596,"1","2024-10-06T00:11:39.464324Z",596,1.868,"Negative","Радикальный исламизм представляет угрозу безопасности в世界.","2024-10-06T00:11:39.464882Z"
597,"1","2024-10-06T00:11:43.291400Z",597,2.529,"Negative","Призывы к насилию в социальных сетях усилили напряженность в обществе.","2024-10-06T00:11:43.291400Z"
598,"1","2024-10-06T00:11:46.847767Z",598,2.516,"Negative","Призывы к свержению власти стали основой для массовых протестов.","2024-10-06T00:11:46.847767Z"
599,"1","2024-10-06T00:11:50.431932Z",599,2.246,"Negative","Антиправительственная деятельность привела к многочисленным арестам.","2024-10-06T00:11:50.431932Z"
